PU;NAME;WGMS_ID;SURVEY_DATE;REFERENCE_DATE;AREA;ANN_BAL;ANN_BAL_UNC;INVESTIGATOR;SPONS_AGENCY;REFERENCE;REMARKS
AR;LOS AMARILLOS;3904;20089999;20079999;1.063;-196;;G. Cabrera (1,2), J.C. Leiva (1,3);(1) IANIGLA/CONICET (2) Facultad de Ingenieria, UNCuyo (3) Facultad de Ciencias Agrarias, UNCuyo;;
AR;LOS AMARILLOS;3904;20099999;20089999;1.083;-654;;G. Cabrera (1,2), J.C. Leiva (1,3);(1) IANIGLA/CONICET (2) Facultad de Ingenieria, UNCuyo (3) Facultad de Ciencias Agrarias, UNCuyo;;
AR;LOS AMARILLOS;3904;20109999;20099999;0.98;-1089;;Cabrera G. (IANIGLA), Leiva J. (IANIGLA);IANIGLA: Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales, CCT CONICET Mendoza;;
AR;LOS AMARILLOS;3904;20119999;20109999;0.992;-756;;Cabrera G. (IANIGLA), Leiva J. (IANIGLA);IANIGLA: Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales, CCT CONICET Mendoza;;
AR;LOS AMARILLOS;3904;20129999;20119999;0.954;-750;;Cabrera G. (IANIGLA), Leiva J. (IANIGLA);IANIGLA: Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales, CCT CONICET Mendoza;;
AR;LOS AMARILLOS;3904;20139999;20129999;;-477;;Cabrera G. (IANIGLA), Leiva J. (IANIGLA);IANIGLA: Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales, CCT CONICET Mendoza;;
AR;LOS AMARILLOS;3904;20149999;20139999;;-950;;Cabrera G. (IANIGLA), Leiva J. (IANIGLA);IANIGLA: Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales, CCT CONICET Mendoza;;Preliminary value.
AR;LOS AMARILLOS;3904;20150514;20140428;0.7796;-1097;45;Gabriel Cabrera - IANIGLA;CGM Consultoria & Gestion Integral de Montania, Mitre 3200, Coquimbito-Maipu, 5515 Mendoza, Argentina;;Floating dates and correction methods prospecting ice surface below some snow y some stakes. No pit this year because no significant winter accumulation existed. 2014/15 glacier monitoring report submitted to San Juan Province Government, Argentina, by the mininig company BEASA.
AR;MARTIAL;917;20019999;20009999;0.33;785;;Jorge Strelin, Rodolfo Iturraspe;(1) Instituto Antártico Argentino y Centro Austral de Investigaciones Científicas,strelin@satlink.co;;Data reported for MBB No. 8. MZE: YEAR corrected (+1) according to MARTIAL ESTE.
AR;MARTIAL;917;20029999;20019999;;-691;;Jorge Strelin, Rodolfo Iturraspe;(1) Instituto Antártico Argentino y Centro Austral de Investigaciones Científicas,strelin@satlink.co;;Data reported for MBB No. 8.  MZE: YEAR corrected (+1) according to MARTIAL ESTE.
AR;MARTIAL ESTE;2000;20010402;20000326;0.093;785;;Strelin J. (MA-S/N);MA-S/N: Malvinas Argentinas S/N°;;
AR;MARTIAL ESTE;2000;20020408;20010421;0.093;-682;;Strelin J. (DNA-UNC);DNA-UNC: Departamento de Geología Básica, Facultad de Ciencias Exactas Físicas y Naturales, Universidad Nacional de Córdoba;;
AR;MARTIAL ESTE;2000;20030425;20020519;0.093;-202;;Strelin J. (DNA-UNC);DNA-UNC: Departamento de Geología Básica, Facultad de Ciencias Exactas Físicas y Naturales, Universidad Nacional de Córdoba;;
AR;MARTIAL ESTE;2000;20040414;20030601;0.093;-1318;;Strelin J. (DNA-UNC);DNA-UNC: Departamento de Geología Básica, Facultad de Ciencias Exactas Físicas y Naturales, Universidad Nacional de Córdoba;;ELA above glacier summit!
AR;MARTIAL ESTE;2000;20050331;20040401;0.093;-991;;Iturraspe R. (UNTDF), Strelin J. (DNA-UNC);DNA-UNC: Departamento de Geología Básica, Facultad de Ciencias Exactas Físicas y Naturales, Universidad Nacional de Córdoba, UNTDF: Universidad Nacional de Tierra del Fuego;;
AR;MARTIAL ESTE;2000;20069999;20059999;0.093;-513;;Iturraspe R. (UNTDF), Iturraspe R. (DNA-UNC), Strelin J. (DNA-UNC);DNA-UNC: Departamento de Geología Básica, Facultad de Ciencias Exactas Físicas y Naturales, Universidad Nacional de Córdoba, UNTDF: Universidad Nacional de Tierra del Fuego;;
AR;MARTIAL ESTE;2000;20079999;20069999;0.093;99;;Iturraspe R. (UNTDF), Iturraspe R. (DNA-UNC), Strelin J. (DNA-UNC);DNA-UNC: Departamento de Geología Básica, Facultad de Ciencias Exactas Físicas y Naturales, Universidad Nacional de Córdoba, UNTDF: Universidad Nacional de Tierra del Fuego;;
AR;MARTIAL ESTE;2000;20089999;20079999;0.093;-56;;Iturraspe R. (UNTDF), Strelin J. (DNA-UNC);DNA-UNC: Departamento de Geología Básica, Facultad de Ciencias Exactas Físicas y Naturales, Universidad Nacional de Córdoba, UNTDF: Universidad Nacional de Tierra del Fuego;;
AR;MARTIAL ESTE;2000;20099999;20089999;0.0929;-119;;Iturraspe R. (UNTDF), Strelin J. (DNA-UNC);DNA-UNC: Departamento de Geología Básica, Facultad de Ciencias Exactas Físicas y Naturales, Universidad Nacional de Córdoba, UNTDF: Universidad Nacional de Tierra del Fuego;;
AR;MARTIAL ESTE;2000;20100409;20090331;0.0929;976;50;Iturraspe R. (UNTDF), Strelin J. (DNA-UNC);DNA-UNC: Departamento de Geología Básica, Facultad de Ciencias Exactas Físicas y Naturales, Universidad Nacional de Córdoba, UNTDF: Universidad Nacional de Tierra del Fuego;;R. Iturraspe: Seasonal and Net balances for the whole glacier have been calculated by integration of isobalance areas method.
AR;MARTIAL ESTE;2000;20110331;20100409;0.09344;-319;50;Iturraspe R. (UNTDF), Strelin J. (DNA-UNC);DNA-UNC: Departamento de Geología Básica, Facultad de Ciencias Exactas Físicas y Naturales, Universidad Nacional de Córdoba, UNTDF: Universidad Nacional de Tierra del Fuego;;R. Iturraspe: Seasonal and Net balances for the whole glacier have been calculated by integration of isobalance areas method.
AR;MARTIAL ESTE;2000;20120331;20110331;0.09344;-320;;Iturraspe R. (UNTDF), Strelin J. (DNA-UNC);DNA-UNC: Departamento de Geología Básica, Facultad de Ciencias Exactas Físicas y Naturales, Universidad Nacional de Córdoba, UNTDF: Universidad Nacional de Tierra del Fuego;;R. Iturraspe: Seasonal and Net balances for the whole glacier have been calculated by integration of isobalance areas method.
AR;MARTIAL ESTE;2000;20130331;20120331;0.09371;150;;Iturraspe R. (UNTDF), Strelin J. (DNA-UNC);DNA-UNC: Departamento de Geología Básica, Facultad de Ciencias Exactas Físicas y Naturales, Universidad Nacional de Córdoba, UNTDF: Universidad Nacional de Tierra del Fuego;;R. Iturraspe: Seasonal and Net balances for the whole glacier have been calculated by integration of isobalance areas method.
AR;MARTIAL ESTE;2000;20140404;20130331;0.09344;566;;Rodolfo Iturraspe & Jorge Strelin;"Universidad Nacional de Tierra del Fuego; Inst. Antártico Argentino; UNC";;R. Iturraspe: Seasonal and Net balances for the whole glacier have been calculated by integration of isobalance areas method.
AR;PILOTO ESTE;3589;19809999;19799999;;1000;;;;;
AR;PILOTO ESTE;3589;19819999;19809999;;-860;;;;;
AR;PILOTO ESTE;3589;19829999;19819999;;-1070;;;;;
AR;PILOTO ESTE;3589;19839999;19829999;;1510;;;;;
AR;PILOTO ESTE;3589;19849999;19839999;;-210;;;;;
AR;PILOTO ESTE;3589;19859999;19849999;;150;;;;;
AR;PILOTO ESTE;3589;19869999;19859999;;-710;;;;;
AR;PILOTO ESTE;3589;19879999;19869999;;100;;;;;
AR;PILOTO ESTE;3589;19889999;19879999;;190;;;;;
AR;PILOTO ESTE;3589;19899999;19889999;;-890;;;;;
AR;PILOTO ESTE;3589;19909999;19899999;;-600;;;;;
AR;PILOTO ESTE;3589;19919999;19909999;;-760;;;;;
AR;PILOTO ESTE;3589;19929999;19919999;;640;;;;;
AR;PILOTO ESTE;3589;19939999;19929999;;-490;;;;;
AR;PILOTO ESTE;3589;19949999;19939999;;260;;;;;
AR;PILOTO ESTE;3589;19959999;19949999;;-810;;;;;
AR;PILOTO ESTE;3589;19969999;19959999;;-1500;;;;;
AR;PILOTO ESTE;3589;19979999;19969999;;-2300;;;;;
AR;PILOTO ESTE;3589;19989999;19979999;;-1200;;;;;
AR;PILOTO ESTE;3589;19999999;19989999;;-1100;;;;;
AR;PILOTO ESTE;3589;20009999;19999999;;-250;;;;;
AR;PILOTO ESTE;3589;20019999;20009999;;-390;;;;;
AR;PILOTO ESTE;3589;20029999;20019999;;290;;;;;
AR;PILOTO ESTE;3589;20039999;20029999;;-1500;;;;;
AT;FILLECK K.;476;19640916;19630926;0.11;-1260;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19650825;19640917;0.16;1890;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19661017;19650826;0.16;680;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19671002;19661018;0.16;190;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19680918;19671003;0.16;350;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19691003;19680919;0.16;-430;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19700925;19691004;0.16;280;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19710927;19700926;0.13;-300;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19720910;19710928;0.13;120;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19730921;19720911;0.14;-860;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19740920;19730922;0.15;690;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19751004;19740921;0.15;560;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19760831;19751005;0.148;280;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19771028;19760901;0.148;230;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19780831;19771029;0.16;870;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19790821;19780901;0.16;130;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;FILLECK K.;476;19801007;19790922;0.148;860;;;;Slupetzky, H. (1979), VAW Mitteilungen, 41, p. 281-299.;
AT;GOLDBERG K.;1305;19899999;19889999;;163;;;;;
AT;GOLDBERG K.;1305;19909999;19899999;;-149;;;;;
AT;GOLDBERG K.;1305;19919999;19909999;;-457;;;;;
AT;GOLDBERG K.;1305;19929999;19919999;;-1507;;;;;
AT;GOLDBERG K.;1305;19939999;19929999;;22;;;;;
AT;GOLDBERG K.;1305;19949999;19939999;;-1283;;;;;
AT;GOLDBERG K.;1305;19959999;19949999;;501;;;;;
AT;GOLDBERG K.;1305;19969999;19959999;;171;;;;;
AT;GOLDBERG K.;1305;19979999;19969999;;73;;;;;
AT;GOLDBERG K.;1305;19989999;19979999;;-596;;;;;
AT;GOLDBERG K.;1305;19999999;19989999;;-888;;;;;
AT;GOLDBERG K.;1305;20009999;19999999;;-298;;;;;
AT;GOLDBERG K.;1305;20010930;20001001;1.494;-388;50;Wolfgang Schöner;Central Institute for Meteorology and Geodynamics,  Hohe Warte 38, 1190 Wien, Austria;;Max. number of acc. sites includes probing points additionally to snow pits (min. nr. of acc. sites)
AT;GOLDBERG K.;1305;20020930;20011001;1.494;-612;50;Wolfgang Schöner;Central Institute for Meteorology and Geodynamics,  Hohe Warte 38, 1190 Wien, Austria;;Max. number of acc. sites includes probing points additionally to snow pits (min. nr. of acc. sites). ELA >3100.
AT;GOLDBERG K.;1305;20030930;20021001;1.494;-1806;50;Wolfgang Schöner;Central Institute for Meteorology and Geodynamics,  Hohe Warte 38, 1190 Wien, Austria;;Max. number of acc. sites includes probing points additionally to snow pits (min. nr. of acc. sites). ELA >3100.
AT;GOLDBERG K.;1305;20040930;20031001;1.424;137;50;Böhm R. (ZAMG), Schöner W. (ZAMG), Hynek B. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;;Max. number of acc. sites includes probing points additionally to snow pits (min. nr. of acc. sites)
AT;GOLDBERG K.;1305;20050930;20041001;1.425;-260;50;Böhm R. (ZAMG), Schöner W. (ZAMG), Hynek B. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;;Max. number of acc. sites includes probing points additionally to snow pits (min. nr. of acc. sites)
AT;GOLDBERG K.;1305;20061001;20050930;1.424938;-1077;;Hynek B. (ZAMG), Reisenhofer S. (ZAMG), Unger R. (ZAMG), Schöner W. (ZAMG), Böhm R. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;;
AT;GOLDBERG K.;1305;20070930;20061001;1.425;-1106;200;Hynek B. (ZAMG), Reisenhofer S. (ZAMG), Unger R. (ZAMG), Schöner W. (ZAMG), Böhm R. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;;Max. number of acc. sites includes 229 probing points and 387 radar points.
AT;GOLDBERG K.;1305;20081015;20071001;1.42;-651;;Hynek B. (ZAMG), Reisenhofer S. (ZAMG), Unger R. (ZAMG), Schöner W. (ZAMG), Böhm R. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;;
AT;GOLDBERG K.;1305;20090918;20081015;1.42;-542;;Unger R. (ZAMG), Reisenhofer S. (ZAMG), Hynek B. (ZAMG), Böhm R. (ZAMG), Schöner W. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;;
AT;GOLDBERG K.;1305;20100829;20090918;1.3157;-758;30;Hynek B. (ZAMG), Springer C. (ZAMG), Reisenhofer S. (ZAMG), Unger R. (ZAMG), Böhm R. (ZAMG), Schöner W. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;;
AT;GOLDBERG K.;1305;20110918;20100829;1.229;-1878;100;Hynek B. (ZAMG), Springer C. (ZAMG), Unger R. (ZAMG), Reisenhofer S. (ZAMG), Böhm R. (ZAMG), Schöner W. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;;
AT;GOLDBERG K.;1305;20121004;20110919;1.229;-1563;100;Hynek B. (ZAMG), Schöner W. (ZAMG), Reisenhofer S. (ZAMG), Unger R. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;;
AT;GOLDBERG K.;1305;20130927;20121004;1.0999;-530;100;Hynek B. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;;
AT;GOLDBERG K.;1305;20149999;20139999;;519;;Hynek B. (ZAMG);ZAMG: Zentralanstalt für Meteorologie und Geodynamik;;
AT;HALLSTAETTER G.;535;20079999;20069999;3.041;-289;;Stocker-Waldhuber Martin, Fischer Andrea, Reingruber Klaus, Helfricht Kay;Institut of Interdisciplionary Mountain Research, Austrian Academy of Sciences, Technikerstrasse 25, A-6020 Innsbruck, Austria;;
AT;HALLSTAETTER G.;535;20089999;20079999;3.041;-700;;Stocker-Waldhuber Martin, Fischer Andrea, Reingruber Klaus, Helfricht Kay;Institut of Interdisciplionary Mountain Research, Austrian Academy of Sciences, Technikerstrasse 25, A-6020 Innsbruck, Austria;;
AT;HALLSTAETTER G.;535;20099999;20089999;3.014;-924;;Stocker-Waldhuber Martin, Fischer Andrea, Reingruber Klaus, Helfricht Kay;Institut of Interdisciplionary Mountain Research, Austrian Academy of Sciences, Technikerstrasse 25, A-6020 Innsbruck, Austria;;
AT;HALLSTAETTER G.;535;20109999;20099999;3.016;-700;;Stocker-Waldhuber Martin, Fischer Andrea, Reingruber Klaus, Helfricht Kay;Institut of Interdisciplionary Mountain Research, Austrian Academy of Sciences, Technikerstrasse 25, A-6020 Innsbruck, Austria;;
AT;HALLSTAETTER G.;535;20119999;20109999;3.016;-2011;;Stocker-Waldhuber Martin, Fischer Andrea, Reingruber Klaus, Helfricht Kay;Institut of Interdisciplionary Mountain Research, Austrian Academy of Sciences, Technikerstrasse 25, A-6020 Innsbruck, Austria;;
AT;HALLSTAETTER G.;535;20129999;20119999;3.016;-1228;;Stocker-Waldhuber M. (IGF), Fischer A. (IGF), Reingruber K. (IGF), Helfricht K. (IGF);IGF: Institut für interdisziplinäre Gebirgsforschung, Österreichische Akademie der Wissenschaften;;
AT;HALLSTAETTER G.;535;20130930;20121001;3.016;-351;;Hartl L. (FGUA);FGUA: Federal Government of Upper Austria;"Hartl, Lea; Stocker-Waldhuber, Martin; Fischer, Andrea; Reingruber, Klaus; Helfricht, Kay (2014): Glacier mass balance Hallstätter Gletscher, Dachstein, Austria, 2012/2013. doi:10.1594/PANGAEA.833221";
AT;HALLSTAETTER G.;535;20140930;20131001;3.545;-274;;"Hartl, Lea; Stocker-Waldhuber, Martin; Fischer, Andrea; Reingruber, Klaus; Helfricht, Kay";"Energie AG Oberösterreich, Land Oberösterreich
Böhmerwaldstrasse 3 Umwelt, Energie, Wasser und KonsumentInnenschutz";http://doi.pangaea.de/10.1594/PANGAEA.833227;
AT;HINTEREIS F.;491;19539999;19529999;;-540;;;;Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!;
AT;HINTEREIS F.;491;19549999;19539999;;-286;;;;Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!;
AT;HINTEREIS F.;491;19559999;19549999;;76;;;;Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!;
AT;HINTEREIS F.;491;19569999;19559999;;-275;;;;Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!;
AT;HINTEREIS F.;491;19579999;19569999;;-189;;;;Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!;
AT;HINTEREIS F.;491;19589999;19579999;;-981;;;;Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!;
AT;HINTEREIS F.;491;19599999;19589999;;-763;;;;Data from Dyurgerov, M.(2002): [1, 2, 3, 4, 5, 6, 69, 30, 95, 96] For detailed reference information consult Dyurgerov's Appendix 1!;
